geoid,city,wkt,area,orig_area,clip_ratio,lat,lon,households,no_vehicle,no_vehicle_moe
250250203042,Boston,"POLYGON ((-71.063388 42.364193, -71.062941 42.364547, -71.060673 42.365777, -71.059421 42.364629, -71.058958 42.363385, -71.062195 42.362258, -71.062911 42.361229, -71.063721 42.361241, -71.063716 42.362198, -71.063388 42.364193))",1.1705033000000104e-05,1.1705033000000104e-05,1.0,42.363789,-71.0612813926996,205,149.0,97.62171889492625
250214171003,Quincy,"POLYGON ((-71.02787 42.26068, -71.02586 42.26144, -71.02488 42.26183, -71.02608 42.26294, -71.02621 42.26307, -71.02405 42.26434, -71.02104 42.26178, -71.02338 42.26043, -71.02238 42.25948, -71.02601 42.25886, -71.028764 42.258407, -71.0307 42.25964, -71.02787 42.26068))",2.4182494999976002e-05,2.4182494999976006e-05,0.9999999999999999,42.26106,-71.0245765,318,0.0,19.798989873223327
250214162006,Milton,"POLYGON ((-71.108986 42.259844, -71.107179 42.260051, -71.103165 42.259334, -71.098819 42.256527, -71.09947 42.2552, -71.09898 42.25494, -71.09715 42.25331, -71.09837 42.25185, -71.10087 42.2526, -71.10319 42.24813, -71.1055 42.25024, -71.106437 42.249378, -71.109465 42.25241, -71.109544 42.255412, -71.112392 42.258116, -71.108986 42.259844))",9.837341599999235e-05,9.837341599999238e-05,0.9999999999999998,42.254125,-71.10378756578947,391,0.0,19.798989873223327
250251601021,Chelsea,"POLYGON ((-71.028921 42.394365, -71.026185 42.392384, -71.02839 42.392821, -71.032154 42.393878, -71.030379 42.394883, -71.028921 42.394365))",5.403781000018223e-06,5.403781000018223e-06,1.0,42.3933495,-71.02889523599191,400,90.0,88.11923740024082
250251601033,Chelsea,"POLYGON ((-71.023086 42.389468, -71.023633 42.387722, -71.026995 42.388363, -71.029835 42.389572, -71.029344 42.390663, -71.023086 42.389468))",1.0749541500019812e-05,1.0749541500019813e-05,0.9999999999999999,42.388915499999996,-71.02577597040701,358,77.99999999999999,62.3698645180507
250173594002,Cambridge,"POLYGON ((-71.112329 42.362677, -71.108241 42.36405, -71.109753 42.362716, -71.110326 42.362214, -71.110928 42.361735, -71.11278 42.36013, -71.113815 42.359196, -71.116681 42.358736, -71.116597 42.359185, -71.116704 42.361255, -71.112329 42.362677))",1.6109438999991176e-05,1.6109438999991173e-05,1.0000000000000002,42.361495000000005,-71.11358526897747,802,228.0,101.24228365658294
250250820002,Boston,"POLYGON ((-71.083724 42.313236, -71.083553 42.313186, -71.082922 42.311984, -71.083251 42.310604, -71.083919 42.310576, -71.085862 42.311689, -71.088319 42.312895, -71.089399 42.313257, -71.088331 42.31461, -71.083724 42.313236))",1.2480637500025658e-05,1.2480637500025658e-05,1.0,42.312439499999996,-71.08527606114188,336,113.0,100.9752444909147
250250920004,Boston,"POLYGON ((-71.071569 42.30243, -71.071426 42.303407, -71.067367 42.301007, -71.071256 42.300055, -71.072299 42.299937, -71.072011 42.301464, -71.071569 42.30243))",8.376989499989962e-06,8.376989499989962e-06,1.0,42.301947,-71.07037338750001,396,217.0,132.74034804836094
250250104042,Boston,"POLYGON ((-71.090331 42.342605, -71.087823 42.342221, -71.087307 42.34199, -71.088067 42.34156, -71.091003 42.340442, -71.091188 42.340949, -71.090331 42.342605))",4.24452750000631e-06,4.24452750000631e-06,1.0,42.341254500000005,-71.08994958956507,288,249.0,86.49277426467485
250173742001,Newton,"POLYGON ((-71.206255 42.321794, -71.207194 42.323213, -71.206173 42.327839, -71.203343 42.327004, -71.20143 42.322772, -71.202843 42.321832, -71.202011 42.319177, -71.204084 42.3192, -71.207731 42.319356, -71.208569 42.319308, -71.209663 42.319199, -71.206255 42.321794))",3.81957669999935e-05,3.81957669999935e-05,1.0,42.3251085,-71.20463090955425,452,0.0,19.79898987322333
250250404012,Boston,"POLYGON ((-71.068217 42.375124, -71.067489 42.375265, -71.06497 42.377305, -71.064259 42.376844, -71.063092 42.374689, -71.061873 42.375951, -71.064207 42.37283, -71.061885 42.371107, -71.061079 42.370578, -71.059795 42.368767, -71.062994 42.368391, -71.064059 42.369001, -71.067115 42.371816, -71.070545 42.372356, -71.067907 42.374627, -71.068217 42.375124))",3.7670395999977476e-05,3.7670395999977476e-05,1.0,42.3737285,-71.06624288418973,353,89.0,60.14149981501958
250092011001,Nahant,"POLYGON ((-70.929906 42.427862, -70.927605 42.428049, -70.923392 42.426619, -70.920154 42.426072, -70.913961 42.423977, -70.909895 42.4229, -70.908184 42.418877, -70.9102133567764 42.4164765179867, -70.910852 42.416516, -70.9183580702162 42.422360023618, -70.918376 42.423889, -70.922831 42.424065, -70.926065 42.425779, -70.929992 42.425525, -70.930057 42.426974, -70.929906 42.427862))",7.236620933229669e-05,7.236620933229669e-05,1.0,42.420618511808996,-70.91252297169228,301,9.0,19.79898987322333
250250501013,Boston,"POLYGON ((-71.033423 42.380522, -71.032781 42.379486, -71.034924 42.378685, -71.035764 42.379936, -71.039211 42.378634, -71.039252 42.380545, -71.033423 42.380522))",8.132728500001117e-06,8.132728500001117e-06,1.0,42.379711,-71.03779689323696,452,134.0,83.24061508662703
250173413014,Malden,"POLYGON ((-71.067736 42.425204, -71.067718 42.425331, -71.067342 42.426324, -71.066707 42.427026, -71.064004 42.428036, -71.063765 42.426088, -71.063295 42.42617, -71.061261 42.426393, -71.060402 42.426511, -71.061155 42.426174, -71.064661 42.424463, -71.066331 42.423681, -71.067285 42.423295, -71.069735 42.421825, -71.069435 42.418173, -71.07192 42.418062, -71.072327 42.420555, -71.072257 42.42539, -71.067736 42.425204))",3.90607694999711e-05,3.90607694999711e-05,1.0,42.422560000000004,-71.07040398603928,182,70.0,76.2954782408499
250250602001,Boston,"POLYGON ((-71.029234 42.335729, -71.031283 42.334832, -71.031254 42.334002, -71.031226 42.333186, -71.031191 42.33236, -71.031896 42.333169, -71.03328 42.333146, -71.0333 42.333978, -71.033346 42.335661, -71.029234 42.335729))",6.311985999992946e-06,6.3119859999929475e-06,0.9999999999999998,42.334417,-71.03229024940583,429,143.99999999999997,75.16648189186452
250173421023,Everett,"POLYGON ((-71.044917 42.419008, -71.042719 42.421463, -71.041134 42.420355, -71.042475 42.417773, -71.045014 42.41589, -71.046674 42.416982, -71.044917 42.419008))",1.3651846500017521e-05,1.3651846500017521e-05,1.0,42.4183905,-71.04380340215405,491,104.0,54.817880294662984
250250403001,Boston,"POLYGON ((-71.058956 42.379668, -71.05989 42.378061, -71.062639 42.378985, -71.06139 42.380696, -71.058956 42.379668))",5.364602500012741e-06,5.36460250001274e-06,1.0000000000000002,42.379326500000005,-71.06077209662641,214,93.0,59.23681287847955
250250907003,Boston,"POLYGON ((-71.061012 42.322425, -71.057691 42.321286, -71.056779 42.321633, -71.056769 42.320722, -71.056764 42.319852, -71.056724 42.318663, -71.056726 42.31849, -71.058717 42.318738, -71.058834 42.3186, -71.059596 42.318869, -71.060846 42.319911, -71.061481 42.3205, -71.061313 42.321574, -71.061012 42.322425))",1.2767173499992029e-05,1.276717349999203e-05,0.9999999999999999,42.3202055,-71.0589647658046,381,123.99999999999999,96.02603813549739
250214175023,Quincy,"POLYGON ((-71.031284 42.284013, -71.03001 42.28364, -71.028645 42.280044, -71.03187 42.27867, -71.032466 42.279092, -71.033126 42.280589, -71.034593 42.282068, -71.031284 42.284013))",1.834726500000563e-05,1.8347265000005635e-05,0.9999999999999998,42.2813285,-71.03149604067019,242,43.99999999999999,58.94064811316549
250251206002,Boston,"POLYGON ((-71.105795 42.318404, -71.106673 42.317268, -71.110478 42.318837, -71.111669 42.31954, -71.110693 42.320753, -71.105795 42.318404))",8.355203000017052e-06,8.355203000017052e-06,1.0,42.3191885,-71.10925214719029,370,141.0,128.7866452703851
250251006012,Boston,"POLYGON ((-71.054651 42.293703, -71.052158 42.289137, -71.055347 42.288242, -71.055703 42.289158, -71.057352 42.291864, -71.057296 42.293125, -71.054651 42.293703))",1.6509127499958746e-05,1.6509127499958746e-05,1.0,42.290510999999995,-71.05471784658343,420,0.0,19.79898987322333
250214224022,Weymouth,"POLYGON ((-70.95714 42.22473, -70.95621 42.22496, -70.95514 42.22153, -70.95145 42.22268, -70.94878 42.22203, -70.94954 42.21927, -70.94852 42.2178, -70.95238 42.21707, -70.956137 42.217248, -70.957661 42.217327, -70.958 42.21946, -70.95987 42.22126, -70.966936 42.22188, -70.96453 42.22392, -70.95714 42.22473))",7.247032050000122e-05,7.247032050000122e-05,1.0,42.22036,-70.95408742753622,527,106.0,91.0823802938856
250173412003,Malden,"POLYGON ((-71.07987 42.419545, -71.079874 42.417648, -71.084277 42.416565, -71.085924 42.418021, -71.086542 42.41956, -71.07987 42.419545))",1.4965874499989357e-05,1.4965874499989358e-05,0.9999999999999999,42.418783000000005,-71.0830507975258,248,0.0,19.798989873223327
250250108013,Boston,"POLYGON ((-71.079464 42.354275, -71.077357 42.354938, -71.079312 42.354172, -71.076583 42.353425, -71.080862 42.352267, -71.081595 42.353704, -71.079464 42.354275))",5.302195999999215e-06,5.302195999999215e-06,1.0,42.353564500000005,-71.07930823745505,701,372.0,124.06449935416659
250173746004,Newton,"POLYGON ((-71.226639 42.363752, -71.226832 42.359294, -71.227 42.35881852336448, -71.227 42.36364507296403, -71.226639 42.363752))",1.1997807073931723e-06,3.124062699995849e-05,0.03840450152920319,42.36146953648202,-71.22686890729688,451,0.9985170397592829,1.0876002949800396
250251404002,Boston,"POLYGON ((-71.106243 42.267138, -71.105693 42.26804, -71.104367 42.269534, -71.101243 42.266829, -71.104608 42.263574, -71.106486 42.263411, -71.10756 42.265754, -71.106243 42.267138))",2.0890332500049837e-05,2.089033250004984e-05,0.9999999999999999,42.2662915,-71.1044235924775,353,64.99999999999999,74.33034373659251
250173703013,Watertown,"POLYGON ((-71.157285 42.371767, -71.156755 42.372046, -71.152917 42.37363, -71.150301 42.374483, -71.149864 42.374451, -71.145937 42.375195, -71.145695 42.375217, -71.143831 42.375278, -71.143925 42.374074, -71.139992 42.373569, -71.140599 42.370017, -71.142461 42.367017, -71.1439 42.365628, -71.147032 42.365432, -71.149994 42.368934, -71.15399 42.370448, -71.155839 42.367823, -71.158751 42.36787, -71.158368 42.369787, -71.158926 42.370611, -71.157285 42.371767))",0.00010884265099998206,0.00010884265099998206,1.0,42.3702325,-71.14699169496365,583,181.0,93.60021367496978
250214171002,Quincy,"POLYGON ((-71.02104 42.26178, -71.01753 42.263835, -71.01505 42.2612, -71.0191 42.25848, -71.020802 42.258337, -71.02238 42.25948, -71.02338 42.26043, -71.02104 42.26178))",2.3807545000012897e-05,2.3807545000012897e-05,1.0,42.260815,-71.01916796017156,427,0.0,19.79898987322333
250173731005,Newton,"POLYGON ((-71.190231 42.360384, -71.185229 42.359196, -71.18368 42.358829, -71.182374 42.360406, -71.179881 42.359526, -71.18098 42.357635, -71.183842 42.357058, -71.190305 42.355662, -71.191852 42.355527, -71.190747 42.359284, -71.190231 42.360384))",3.337803299997183e-05,3.3378032999971826e-05,1.0000000000000002,42.358232,-71.18584472544873,594,38.0,50.96076922496363
250214191004,Braintree,"POLYGON ((-71.01382 42.21478, -71.01229 42.21482, -71.00914 42.21439, -71.0045 42.21497, -71.004314 42.211859, -71.000766 42.212774, -71.001259 42.20878, -71.00416 42.20733, -71.00369 42.20896, -71.00862 42.20892, -71.012038 42.210118, -71.01408 42.208625, -71.01976 42.21202, -71.01382 42.21478))",8.332397800004887e-05,8.332397800004887e-05,1.0,42.2109885,-71.0095103219167,554,35.0,59.665735560705194
250173561001,Arlington,"POLYGON ((-71.142264 42.405763, -71.141734 42.405351, -71.140239 42.404169, -71.142981 42.402302, -71.144833 42.401493, -71.146119 42.404533, -71.142264 42.405763))",1.3646321000006094e-05,1.3646321000006094e-05,1.0,42.4032355,-71.14359006167763,327,52.0,47.51841748206689
250251803012,Winthrop,"POLYGON ((-70.98572 42.372789, -70.984533 42.372654, -70.981063 42.371621, -70.980894 42.370298, -70.9810034470648 42.3701026844985, -70.988128 42.368512, -70.9893182344247 42.3690586523421, -70.988398 42.373106, -70.98572 42.372789))",2.6057796347393293e-05,2.605779634739329e-05,1.0000000000000002,42.3709595,-70.98493227193234,314,43.0,57.0087712549569
250250903001,Boston,"POLYGON ((-71.075822 42.311366, -71.074649 42.312841, -71.073171 42.312222, -71.071623 42.311881, -71.070217 42.311334, -71.072334 42.310213, -71.072564 42.310067, -71.073953 42.309155, -71.078526 42.310965, -71.077927 42.311629, -71.075822 42.311366))",1.417021150000365e-05,1.417021150000365e-05,1.0,42.3111495,-71.07446249392251,306,122.0,94.04786015641186
250173512034,Somerville,"POLYGON ((-71.104172 42.37761, -71.101122 42.377303, -71.101184 42.376035, -71.102528 42.37511, -71.101611 42.374366, -71.103204 42.374327, -71.105427 42.376332, -71.105943 42.376819, -71.104172 42.37761))",9.796621499984527e-06,9.796621499984527e-06,1.0,42.375572500000004,-71.10322046047382,315,35.0,30.4138126514911
250250107012,Boston,"POLYGON ((-71.080862 42.352267, -71.080296 42.351121, -71.07986 42.350304, -71.082193 42.349678, -71.083173 42.351651, -71.080862 42.352267))",5.166490000002188e-06,5.166490000002188e-06,1.0,42.3507125,-71.08139242093259,398,179.0,77.3692445355388
250250706001,Boston,"POLYGON ((-71.074488 42.344297, -71.074872 42.345105, -71.072746 42.345657, -71.071863 42.343833, -71.073755 42.342831, -71.074586 42.342408, -71.075936 42.343915, -71.074488 42.344297))",7.021171500013535e-06,7.021171500013535e-06,1.0,42.344106,-71.07360357976974,542,219.0,87.65842800324451
250173575002,Belmont,"POLYGON ((-71.181057 42.38131, -71.180044 42.382483, -71.179163 42.382865, -71.175015 42.381863, -71.174593 42.380509, -71.175599 42.379436, -71.175461 42.379413, -71.175485 42.379384, -71.177654 42.379739, -71.179532 42.380173, -71.181106 42.380184, -71.181088 42.38025, -71.181057 42.38131))",1.5326859999994685e-05,1.532685999999469e-05,0.9999999999999998,42.3809095,-71.1778932681109,290,28.999999999999993,26.68332812825266
250251204002,Boston,"POLYGON ((-71.110908 42.312146, -71.110712 42.312061, -71.107345 42.310622, -71.110299 42.306069, -71.110411 42.307081, -71.11038 42.307901, -71.111846 42.308394, -71.112924 42.309557, -71.112114 42.311912, -71.110908 42.312146))",1.6984425500032597e-05,1.69844255000326e-05,0.9999999999999998,42.3089755,-71.11039912705908,575,92.99999999999999,154.63505424062163
250173510022,Somerville,"POLYGON ((-71.114898 42.393292, -71.113676 42.39483, -71.11109 42.394013, -71.111243 42.393767, -71.112389 42.392219, -71.11362 42.390473, -71.114983 42.391414, -71.115738 42.391839, -71.115142 42.392783, -71.114898 42.393292))",1.031897500001026e-05,1.031897500001026e-05,1.0,42.392500999999996,-71.1137501374655,440,149.0,101.24228365658294
250251703014,Revere,"POLYGON ((-71.015886 42.42068, -71.014525 42.420264, -71.011194 42.418385, -71.012326 42.417305, -71.018658 42.419093, -71.017282 42.421107, -71.015886 42.42068))",1.3620619500006044e-05,1.3620619500006044e-05,1.0,42.4196785,-71.01587251509247,297,44.0,52.88667128870941
250173567011,Arlington,"POLYGON ((-71.137452 42.408721, -71.13706 42.408543, -71.133869 42.407042, -71.134528 42.405813, -71.134514 42.404167, -71.134921 42.402562, -71.136253 42.401071, -71.136969 42.401488, -71.140239 42.404169, -71.141734 42.405351, -71.137452 42.408721))",3.314145449994603e-05,3.314145449994602e-05,1.0000000000000002,42.40476,-71.13775277187119,656,16.0,28.653097563788805
250173745005,Newton,"POLYGON ((-71.22401 42.353257, -71.223688 42.355502, -71.218832 42.354226, -71.217029 42.352891, -71.226335 42.349391, -71.226362 42.351275, -71.22401 42.353257))",2.6148253500006323e-05,2.6148253500006323e-05,1.0,42.352083,-71.2222902595168,296,0.0,19.79898987322333
250250919001,Boston,"POLYGON ((-71.077264 42.304745, -71.076782 42.305189, -71.076185 42.305046, -71.074161 42.30491, -71.073117 42.304672, -71.071426 42.303407, -71.071569 42.30243, -71.075132 42.301475, -71.077516 42.303572, -71.078232 42.302969, -71.078425 42.303227, -71.077264 42.304745))",1.5655338999970522e-05,1.565533899997052e-05,1.0000000000000002,42.303317,-71.07433263656078,281,47.0,49.92995093127971
250250712013,Boston,"POLYGON ((-71.065542 42.339149, -71.068351 42.337172, -71.070365 42.338783, -71.068646 42.34014, -71.065542 42.339149))",7.211316999991035e-06,7.211316999991035e-06,1.0,42.3379775,-71.06828225682852,252,59.0,44.41846462902562
250173739012,Newton,"POLYGON ((-71.178425 42.30115, -71.175001 42.305286, -71.173881 42.306487, -71.1698 42.307607, -71.16642 42.304747, -71.164702 42.30383, -71.169808 42.300443, -71.178636 42.294595, -71.178971 42.294864, -71.179986 42.295715, -71.181035 42.296397, -71.178425 42.30115))",9.309218699993916e-05,9.309218699993916e-05,1.0,42.300796500000004,-71.17394710246077,516,9.0,20.518284528683193
250250203052,Boston,"POLYGON ((-71.064678 42.365515, -71.063388 42.364193, -71.063716 42.362198, -71.065134 42.362404, -71.065368 42.364831, -71.068696 42.365486, -71.067606 42.366426, -71.064678 42.365515))",7.910399000006824e-06,7.910399000006826e-06,0.9999999999999998,42.364512000000005,-71.06451826093831,1521,934.9999999999998,229.91520175925726
250250502003,Boston,"POLYGON ((-71.030235 42.379663, -71.02982 42.379051, -71.034096 42.37745, -71.034511 42.378069, -71.030235 42.379663))",3.2948405000001984e-06,3.2948405000001984e-06,1.0,42.37856,-71.03216262056299,187,70.0,62.5859409132754
250250814002,Boston,"POLYGON ((-71.096275 42.330532, -71.095351 42.331554, -71.0944 42.331412, -71.093806 42.331331, -71.093894 42.32945, -71.095668 42.32767, -71.092905 42.326878, -71.093472 42.323288, -71.095398 42.32325, -71.096523 42.326202, -71.098398 42.324934, -71.098917 42.325025, -71.096275 42.330532))",2.490852549997997e-05,2.490852549997997e-05,1.0,42.327274,-71.09606226770475,233,79.0,65.39113089708727
250251403004,Boston,"POLYGON ((-71.116427 42.267112, -71.110995 42.269039, -71.111622 42.267359, -71.110828 42.266065, -71.115 42.264727, -71.11788 42.264024, -71.117999 42.26458, -71.11827 42.266595, -71.116427 42.267112))",1.954596899999922e-05,1.9545968999999225e-05,0.9999999999999998,42.266329999999996,-71.11461248206457,137,47.999999999999986,78.26237921249262
250250604005,Boston,"POLYGON ((-71.045695 42.335452, -71.045444 42.335452, -71.044269 42.33547, -71.044161 42.332938, -71.0465 42.332193, -71.047456 42.332966, -71.047508 42.334599, -71.045695 42.335452))",8.686993999981391e-06,8.686993999981393e-06,0.9999999999999998,42.3337825,-71.04583951066351,205,108.99999999999997,100.34440691936942
250251003003,Boston,"POLYGON ((-71.080175 42.28246, -71.078529 42.280418, -71.07796 42.27905, -71.078891 42.278567, -71.080438 42.27896, -71.081102 42.279394, -71.082634 42.280368, -71.083191 42.281638, -71.080175 42.28246))",1.1589284999983618e-05,1.1589284999983618e-05,1.0,42.281028,-71.08097208438924,356,25.0,41.43669871020132
250173573002,Belmont,"POLYGON ((-71.158904 42.378832, -71.157852 42.38006, -71.157792 42.382211, -71.155623 42.381481, -71.156231 42.380636, -71.154706 42.376088, -71.154373 42.375095, -71.155414 42.375157, -71.158345 42.376056, -71.160189 42.376501, -71.15914 42.378472, -71.158904 42.378832))",2.0738586499978084e-05,2.0738586499978084e-05,1.0,42.378652,-71.15729387027264,600,54.0,46.84015371452148
250214002021,Brookline,"POLYGON ((-71.115808 42.351017, -71.11662 42.34729, -71.11831 42.34747, -71.119783 42.348694, -71.120286 42.351557, -71.115808 42.351017))",1.3640431499977791e-05,1.3640431499977793e-05,0.9999999999999999,42.349855500000004,-71.1180240596425,522,327.99999999999994,169.5788901956844
250251705031,Revere,"POLYGON ((-70.987938 42.426036, -70.98601 42.425365, -70.9837042442038 42.4228928547472, -70.9868150009499 42.4180612538438, -70.986828 42.418492, -70.991149 42.418685, -70.993495 42.418615, -70.987938 42.426036))",4.1238259568730144e-05,4.1238259568730144e-05,1.0,42.4207889273736,-70.98846297264964,708,98.0,56.938563381947034
250173542001,Cambridge,"POLYGON ((-71.144042 42.380141, -71.140007 42.380935, -71.138776 42.38117, -71.137318 42.381306, -71.137868 42.378754, -71.137281 42.376826, -71.143831 42.375278, -71.145695 42.375217, -71.147067 42.37839, -71.144042 42.380141))",4.0839487000024576e-05,4.083948700002457e-05,1.0000000000000002,42.377608,-71.14212397632792,495,25.0,27.784887978899608
250250104044,Boston,"POLYGON ((-71.086598 42.342612, -71.085796 42.343332, -71.084958 42.34277, -71.086614 42.341474, -71.087307 42.34199, -71.087823 42.342221, -71.090331 42.342605, -71.090204 42.343189, -71.086598 42.342612))",3.914854000007486e-06,3.914854000007485e-06,1.0000000000000002,42.342413,-71.08724558333333,275,144.0,58.180752831155424
250173514032,Somerville,"POLYGON ((-71.084185 42.387801, -71.082343 42.387175, -71.084212 42.384563, -71.087838 42.385692, -71.08597 42.388626, -71.084185 42.387801))",1.2265529500034088e-05,1.2265529500034087e-05,1.0000000000000002,42.386433499999995,-71.08511974111235,506,74.0,64.07027391856539
250173741002,Newton,"POLYGON ((-71.225777 42.317066, -71.212518 42.318787, -71.21195 42.318883, -71.214463 42.315537, -71.217753 42.312713, -71.224831 42.312808, -71.227 42.31241046312025, -71.227 42.31254747826087, -71.226286 42.314117, -71.227 42.314845768496426, -71.227 42.31694250841452, -71.225777 42.317066))",6.097323452748149e-05,6.231703199999615e-05,0.9784361124176333,42.31623975420726,-71.220467599623,561,35.2237000470348,33.26682782219953
250251106074,Boston,"POLYGON ((-71.132978 42.296829, -71.130068 42.298184, -71.129332 42.296362, -71.130463 42.293156, -71.130903 42.291679, -71.132959 42.290245, -71.134373 42.291449, -71.137305 42.293356, -71.13601 42.294429, -71.132978 42.296829))",3.263896949994977e-05,3.263896949994977e-05,1.0,42.2938925,-71.13343034022147,200,0.0,19.79898987322333
250251001005,Boston,"POLYGON ((-71.090548 42.287234, -71.091106 42.285564, -71.091569 42.284214, -71.09286 42.28513, -71.093887 42.287668, -71.093652 42.287787, -71.090548 42.287234))",6.690980500000722e-06,6.690980500000721e-06,1.0000000000000002,42.286399,-71.09210024999999,173,78.0,78.10249675906654
250251402022,Boston,"POLYGON ((-71.118937 42.246634, -71.116529 42.244274, -71.12567 42.239527, -71.126184 42.241615, -71.126233 42.242667, -71.118937 42.246634))",2.929240649998097e-05,2.9292406499980974e-05,0.9999999999999999,42.2434705,-71.12141573693845,451,26.999999999999996,33.837848631377256
250251301014,Boston,"POLYGON ((-71.168281 42.290664, -71.165318 42.287479, -71.167734 42.28586, -71.169841 42.28447, -71.171569 42.287972, -71.171044 42.288593, -71.168281 42.290664))",2.00846575000185e-05,2.00846575000185e-05,1.0,42.2877255,-71.16849734372818,239,37.0,33.1058907144937
250250008052,Boston,"POLYGON ((-71.131396 42.356105, -71.130225 42.354135, -71.130167 42.352828, -71.132106 42.353061, -71.13456 42.353352, -71.135801 42.353497, -71.137341 42.35359, -71.131396 42.356105))",1.1730903500008493e-05,1.1730903500008495e-05,0.9999999999999999,42.35512,-71.13226742992047,279,73.99999999999999,47.12748667179271
250214175021,Quincy,"POLYGON ((-71.02271 42.27805, -71.02082 42.27615, -71.02543 42.27342, -71.02396 42.27244, -71.025226 42.2711, -71.029146 42.274819, -71.02785 42.27581, -71.02271 42.27805))",2.4332981999999278e-05,2.4332981999999278e-05,1.0,42.2741195,-71.02632874365648,654,260.0,154.3243337908834
250173564003,Arlington,"POLYGON ((-71.158601 42.422616, -71.157269 42.423671, -71.157151 42.424919, -71.158208 42.426395, -71.153499 42.428156, -71.152781 42.428348, -71.152042 42.425604, -71.153933 42.422103, -71.15414 42.421013, -71.156933 42.422444, -71.157204 42.419023, -71.16043 42.419903, -71.162156 42.421448, -71.158601 42.422616))",3.9209288000032267e-05,3.9209288000032267e-05,1.0,42.424295,-71.15497951599542,372,9.0,20.518284528683193
250214001001,Brookline,"POLYGON ((-71.11427 42.34394, -71.11255 42.34046, -71.11298 42.340469, -71.11753 42.34097, -71.11718 42.34314, -71.11427 42.34394))",1.1331190000014862e-05,1.1331190000014864e-05,0.9999999999999999,42.342055,-71.11534666666667,472,165.99999999999997,89.10667763978184
250173538002,Cambridge,"POLYGON ((-71.109725 42.372772, -71.108615 42.372318, -71.109614 42.370806, -71.113067 42.37173, -71.112446 42.373839, -71.109725 42.372772))",7.60954799999476e-06,7.60954799999476e-06,1.0,42.372545,-71.11099851066857,654,401.0,278.36127604248406
250214004022,Brookline,"POLYGON ((-71.135985 42.345366, -71.130471 42.343539, -71.12818 42.34171, -71.128679 42.341341, -71.133463 42.34053, -71.13669 42.342859, -71.137824 42.343876, -71.135985 42.345366))",2.4538280499991887e-05,2.453828049999189e-05,0.9999999999999999,42.343199,-71.13355711602404,319,8.999999999999998,19.104973174542796
250173702012,Watertown,"POLYGON ((-71.164001 42.374457, -71.164483 42.376886, -71.163363 42.376802, -71.160942 42.37665, -71.159661 42.374203, -71.161025 42.373369, -71.158926 42.370611, -71.160266 42.37033, -71.165025 42.370613, -71.164809 42.371564, -71.164001 42.374457))",2.697277700000647e-05,2.6972777000006475e-05,0.9999999999999998,42.373785999999996,-71.16226570342205,556,49.999999999999986,37.69615364994152
250173423022,Everett,"POLYGON ((-71.062741 42.41109, -71.062519 42.410442, -71.062236 42.40849, -71.062215 42.408336, -71.064208 42.40822, -71.064962 42.409619, -71.066523 42.410415, -71.062741 42.41109))",7.051664000008016e-06,7.051664000008017e-06,0.9999999999999999,42.410016999999996,-71.06409994185451,127,0.0,19.798989873223327
250250811022,Boston,"POLYGON ((-71.110239 42.333044, -71.109591 42.333199, -71.109561 42.330967, -71.108901 42.330715, -71.108501 42.330597, -71.108067 42.328787, -71.106463 42.328171, -71.107181 42.326898, -71.108333 42.327318, -71.110832 42.329073, -71.111297 42.330066, -71.112298 42.332003, -71.110239 42.333044))",1.4301118999981627e-05,1.4301118999981626e-05,1.0000000000000002,42.329569500000005,-71.10965956353591,804,533.0,244.63237725207185
250250909012,Boston,"POLYGON ((-71.048933 42.320084, -71.0441 42.31847, -71.0400298066474 42.3196532414466, -71.033099 42.316116, -71.032777 42.313472, -71.036893 42.310513, -71.037904 42.310435, -71.040961 42.312152, -71.042335 42.311693, -71.0423475868322 42.3115348119403, -71.0467 42.313016, -71.050925 42.320876, -71.050604 42.320758, -71.048933 42.320084))",0.00010424772778286813,0.00010424772778286812,1.0000000000000002,42.314794,-71.04029686577609,819,285.0,95.03683496413377
250250911001,Boston,"POLYGON ((-71.05257 42.319363, -71.052166 42.318815, -71.051981 42.314975, -71.052574 42.31623, -71.054122 42.316457, -71.056686 42.316922, -71.056726 42.31849, -71.056724 42.318663, -71.05257 42.319363))",1.180254750002387e-05,1.1802547500023867e-05,1.0000000000000002,42.317706,-71.0544092858073,547,83.0,57.28001396647874
250250813012,Boston,"POLYGON ((-71.100023 42.322772, -71.099319 42.323994, -71.098917 42.325025, -71.098398 42.324934, -71.09862 42.324196, -71.098412 42.319572, -71.098308 42.315789, -71.098451 42.315644, -71.101192 42.318215, -71.102944 42.319298, -71.100023 42.322772))",2.014665349996996e-05,2.014665349996996e-05,1.0,42.321172000000004,-71.0999261401603,815,390.0,150.88074761214565
250251606025,Chelsea,"POLYGON ((-71.031563 42.406805, -71.030908 42.407939, -71.030886 42.408113, -71.029583 42.408089, -71.029942 42.404446, -71.033059 42.404049, -71.032817 42.406531, -71.031563 42.406805))",9.713196999969047e-06,9.713196999969048e-06,0.9999999999999998,42.405488500000004,-71.03137895626297,356,54.999999999999986,52.886671288709394
